day,hour,minute,sec,round(csec),prn,Lvec,signal level,phase hist
0.0,0.0,4.0,8,6.0,2,0,-2.3709187619810965,0.0059417447262720595
0.0,0.0,4.0,8,6.0,2,1,-1.5940058846024827,-0.005502383889564602
0.0,0.0,4.0,8,7.0,2,0,-2.372603022371506,0.005957844646074048
0.0,0.0,4.0,8,7.0,2,1,-1.595841829254282,-0.005504322962310882
0.0,0.0,4.0,8,8.0,2,0,-2.374265614677293,0.0059741746080064296
0.0,0.0,4.0,8,8.0,2,1,-1.5976167702413901,-0.005506603098298254
0.0,0.0,4.0,8,9.0,2,0,-2.3760668769568376,0.005990390480677201
0.0,0.0,4.0,8,9.0,2,1,-1.5993573828860066,-0.00550866979502776
0.0,0.0,4.0,8,10.0,2,0,-2.3781289064673117,0.00600686985380414
0.0,0.0,4.0,8,10.0,2,1,-1.6010935379768396,-0.005510473937789645
0.0,0.0,4.0,8,11.0,2,0,-2.380363772920343,0.006023736110705557
0.0,0.0,4.0,8,11.0,2,1,-1.602928456422962,-0.005512491146723909
0.0,0.0,4.0,8,12.0,2,0,-2.382641232116034,0.006040490382517148
0.0,0.0,4.0,8,12.0,2,1,-1.604927214336487,-0.0055148401512219065
0.0,0.0,4.0,8,13.0,2,0,-2.384926007817382,0.006057477486321435
0.0,0.0,4.0,8,13.0,2,1,-1.6069775126551482,-0.005517235293257066
0.0,0.0,4.0,8,14.0,2,0,-2.3872319567045115,0.006075039522042627
0.0,0.0,4.0,8,14.0,2,1,-1.6089742016566349,-0.005519370912069013
0.0,0.0,4.0,8,15.0,2,0,-2.3896089752180836,0.0060928067533135635
0.0,0.0,4.0,8,15.0,2,1,-1.6109918264905514,-0.005521340717907391
0.0,0.0,4.0,8,16.0,2,0,-2.392067901432431,0.0061104767935583225
0.0,0.0,4.0,8,16.0,2,1,-1.6130282297135636,-0.005523448210106597
0.0,0.0,4.0,8,17.0,2,0,-2.394549567236751,0.006127977374516356
0.0,0.0,4.0,8,17.0,2,1,-1.6150037033239744,-0.005525960654938345
0.0,0.0,4.0,8,18.0,2,0,-2.396988111429694,0.006145573604629282
0.0,0.0,4.0,8,18.0,2,1,-1.616987143394992,-0.0055286289103861535
0.0,0.0,4.0,8,19.0,2,0,-2.3994440796276786,0.006163436351615773
0.0,0.0,4.0,8,19.0,2,1,-1.6190813030283278,-0.0055310714923972075
0.0,0.0,4.0,8,20.0,2,0,-2.4021305886736144,0.006181264248209601
0.0,0.0,4.0,8,20.0,2,1,-1.62124642802369,-0.00553311546193917
0.0,0.0,4.0,8,21.0,2,0,-2.4051018357096003,0.006198721098600468
0.0,0.0,4.0,8,21.0,2,1,-1.6233350951976617,-0.005534462376285765
0.0,0.0,4.0,8,22.0,2,0,-2.4081826037757907,0.006215790543835219
0.0,0.0,4.0,8,22.0,2,1,-1.6252771666726098,-0.0055352364792119356
0.0,0.0,4.0,8,23.0,2,0,-2.4112138057823946,0.006232925605657627
0.0,0.0,4.0,8,23.0,2,1,-1.6270544307923152,-0.0055356617839729914
0.0,0.0,4.0,8,24.0,2,0,-2.4142798447020595,0.006250344533324318
0.0,0.0,4.0,8,24.0,2,1,-1.6286356128613098,-0.005535544538221996
0.0,0.0,4.0,8,25.0,2,0,-2.41758601137783,0.006267918435935709
0.0,0.0,4.0,8,25.0,2,1,-1.6300602682318224,-0.005534719196055597
0.0,0.0,4.0,8,26.0,2,0,-2.421150746842449,0.006285735001034555
0.0,0.0,4.0,8,26.0,2,1,-1.631313528116873,-0.005533403200380986
0.0,0.0,4.0,8,27.0,2,0,-2.424823222145019,0.006303701691219686
0.0,0.0,4.0,8,27.0,2,1,-1.6323849456778694,-0.005532204064368455
0.0,0.0,4.0,8,28.0,2,0,-2.428497773039329,0.006321638475646319
0.0,0.0,4.0,8,28.0,2,1,-1.6333617284555815,-0.0055314079374415535
0.0,0.0,4.0,8,29.0,2,0,-2.4321949582549856,0.006339851294695663
0.0,0.0,4.0,8,29.0,2,1,-1.634283079939729,-0.005530625058581801
0.0,0.0,4.0,8,30.0,2,0,-2.43591119874127,0.006358349715518159
0.0,0.0,4.0,8,30.0,2,1,-1.635247119742154,-0.005529588576839828
0.0,0.0,4.0,8,31.0,2,0,-2.439619288612596,0.006376811915516344
0.0,0.0,4.0,8,31.0,2,1,-1.6363383491515462,-0.005528227087991488
0.0,0.0,4.0,8,32.0,2,0,-2.4432756711733283,0.006395458847564215
0.0,0.0,4.0,8,32.0,2,1,-1.6374604070488679,-0.005526339073619715
0.0,0.0,4.0,8,33.0,2,0,-2.4467858855316544,0.006414591394545461
0.0,0.0,4.0,8,33.0,2,1,-1.638589772035459,-0.005524054756404535
0.0,0.0,4.0,8,34.0,2,0,-2.450222064661128,0.006433862439668713
0.0,0.0,4.0,8,34.0,2,1,-1.6398265815933657,-0.0055217506806355746
0.0,0.0,4.0,8,35.0,2,0,-2.453747536244326,0.00645260464254132
0.0,0.0,4.0,8,35.0,2,1,-1.64119682955124,-0.005519708272684063
0.0,0.0,4.0,8,36.0,2,0,-2.457363023373977,0.00647077291119569
0.0,0.0,4.0,8,36.0,2,1,-1.6426274565833872,-0.005517973231194456
0.0,0.0,4.0,8,37.0,2,0,-2.461034841860549,0.006488703197382251
0.0,0.0,4.0,8,37.0,2,1,-1.644093102439953,-0.00551647256238823
0.0,0.0,4.0,8,38.0,2,0,-2.4647823416669903,0.006506547672152601
0.0,0.0,4.0,8,38.0,2,1,-1.645634488318045,-0.005514867779941258
0.0,0.0,4.0,8,39.0,2,0,-2.4685031852786423,0.006524467870752822
0.0,0.0,4.0,8,39.0,2,1,-1.6472931291558908,-0.005512743170756197
0.0,0.0,4.0,8,40.0,2,0,-2.472080152513215,0.006542375691089859
0.0,0.0,4.0,8,40.0,2,1,-1.6491082415719789,-0.005510116040324888
0.0,0.0,4.0,8,41.0,2,0,-2.475664701313077,0.006560008721964739
0.0,0.0,4.0,8,41.0,2,1,-1.6509189343340522,-0.005507228764649864
0.0,0.0,4.0,8,42.0,2,0,-2.4793807042638987,0.006577239156557549
0.0,0.0,4.0,8,42.0,2,1,-1.6525157452674306,-0.005504334284875916
0.0,0.0,4.0,8,43.0,2,0,-2.48316083498188,0.0065940826499302834
0.0,0.0,4.0,8,43.0,2,1,-1.6539502536404873,-0.005501246962212084
0.0,0.0,4.0,8,44.0,2,0,-2.486987833560255,0.006610441378999342
0.0,0.0,4.0,8,44.0,2,1,-1.6553468512003577,-0.00549809026728476
0.0,0.0,4.0,8,45.0,2,0,-2.490864792148063,0.006626047492967062
0.0,0.0,4.0,8,45.0,2,1,-1.6567285672625862,-0.005495255434327083
0.0,0.0,4.0,8,46.0,2,0,-2.4947801234745928,0.0066410702179261726
0.0,0.0,4.0,8,46.0,2,1,-1.6580203768062765,-0.005492409228848576
0.0,0.0,4.0,8,47.0,2,0,-2.498716921680594,0.006655506930019035
0.0,0.0,4.0,8,47.0,2,1,-1.6591096024489203,-0.005489627961067414
0.0,0.0,4.0,8,48.0,2,0,-2.502640489650859,0.006669182783506456
0.0,0.0,4.0,8,48.0,2,1,-1.66006803961255,-0.005487570392751261
0.0,0.0,4.0,8,49.0,2,0,-2.506596582122519,0.006682497046577047
0.0,0.0,4.0,8,49.0,2,1,-1.6611707727806932,-0.005486216142914861
0.0,0.0,4.0,8,50.0,2,0,-2.5106074440880755,0.006695795882393646
0.0,0.0,4.0,8,50.0,2,1,-1.6625326762474324,-0.005485468338484103
0.0,0.0,4.0,8,51.0,2,0,-2.514627008008692,0.006708965799260775
0.0,0.0,4.0,8,51.0,2,1,-1.6640213388399219,-0.005485496363541722
0.0,0.0,4.0,8,52.0,2,0,-2.518711650283665,0.006721771479991449
0.0,0.0,4.0,8,52.0,2,1,-1.6655550768432064,-0.0054856302656575194
0.0,0.0,4.0,8,53.0,2,0,-2.5228355686381794,0.006734552009660215
0.0,0.0,4.0,8,53.0,2,1,-1.6671431632466454,-0.005485131956771825
0.0,0.0,4.0,8,54.0,2,0,-2.526851514498705,0.0067476465095614195
0.0,0.0,4.0,8,54.0,2,1,-1.6687969662512947,-0.005483992183744619
0.0,0.0,4.0,8,55.0,2,0,-2.530678172146918,0.006760605619458104
0.0,0.0,4.0,8,55.0,2,1,-1.6704753298597244,-0.005482706438140347
0.0,0.0,4.0,8,56.0,2,0,-2.534396187860208,0.006773225202552469
0.0,0.0,4.0,8,56.0,2,1,-1.6721227023020795,-0.005482216095838092
0.0,0.0,4.0,8,57.0,2,0,-2.5381943165341116,0.0067858902094366765
0.0,0.0,4.0,8,57.0,2,1,-1.673821742788277,-0.005482478672561129
0.0,0.0,4.0,8,58.0,2,0,-2.541981730711181,0.006798888415154161
0.0,0.0,4.0,8,58.0,2,1,-1.6755703525915202,-0.00548273111143324
0.0,0.0,4.0,8,59.0,2,0,-2.5456316062274325,0.006812281299383498
0.0,0.0,4.0,8,59.0,2,1,-1.6772182126848956,-0.005483174450831284
0.0,0.0,4.0,8,60.0,2,0,-2.5493358701872335,0.0068256557177159465
0.0,0.0,4.0,8,60.0,2,1,-1.6787547355085874,-0.0054841310868370225
0.0,0.0,4.0,8,61.0,2,0,-2.5531707623488717,0.0068385032787195614
0.0,0.0,4.0,8,61.0,2,1,-1.6802506250169433,-0.0054852765398299905
0.0,0.0,4.0,8,62.0,2,0,-2.5569527763836093,0.006851034487085721
0.0,0.0,4.0,8,62.0,2,1,-1.68165920668262,-0.005486635460356623
0.0,0.0,4.0,8,63.0,2,0,-2.560554303601278,0.006863759097962938
0.0,0.0,4.0,8,63.0,2,1,-1.6828763306597836,-0.005488664548575081
0.0,0.0,4.0,8,64.0,2,0,-2.563963702808565,0.006876957084963371
0.0,0.0,4.0,8,64.0,2,1,-1.6839282417598402,-0.005491102599860258
0.0,0.0,4.0,8,65.0,2,0,-2.567241759040603,0.006890539492158992
0.0,0.0,4.0,8,65.0,2,1,-1.6849740398845159,-0.005493389273441775
0.0,0.0,4.0,8,66.0,2,0,-2.5704617439188766,0.006904039624375849
0.0,0.0,4.0,8,66.0,2,1,-1.68609734543365,-0.005495463276017195
0.0,0.0,4.0,8,67.0,2,0,-2.573568375136702,0.006917175338898467
0.0,0.0,4.0,8,67.0,2,1,-1.6872179854296723,-0.005497470637405804
0.0,0.0,4.0,8,68.0,2,0,-2.576542926780802,0.006930349186681333
0.0,0.0,4.0,8,68.0,2,1,-1.6882627258074299,-0.005499528728413125
0.0,0.0,4.0,8,69.0,2,0,-2.579544133888535,0.006943987716219006
0.0,0.0,4.0,8,69.0,2,1,-1.6892799517268204,-0.005501903087458179
0.0,0.0,4.0,8,70.0,2,0,-2.5826706720819166,0.006957699710144194
0.0,0.0,4.0,8,70.0,2,1,-1.6903352709090131,-0.005504767357019657
0.0,0.0,4.0,8,71.0,2,0,-2.58573513774369,0.006971217252184102
0.0,0.0,4.0,8,71.0,2,1,-1.6914790333251892,-0.00550790110750784
0.0,0.0,4.0,8,72.0,2,0,-2.5885759359895655,0.006984848908649671
0.0,0.0,4.0,8,72.0,2,1,-1.692738994823329,-0.005511312443563372
0.0,0.0,4.0,8,73.0,2,0,-2.5912352867891455,0.006998384279189142
0.0,0.0,4.0,8,73.0,2,1,-1.6940400600264405,-0.005514768695767995
0.0,0.0,4.0,8,74.0,2,0,-2.5937624957320353,0.007011428533377346
0.0,0.0,4.0,8,74.0,2,1,-1.695260744325477,-0.0055174710776528055
0.0,0.0,4.0,8,75.0,2,0,-2.5962092393307774,0.007024465597595225
0.0,0.0,4.0,8,75.0,2,1,-1.6963485143443795,-0.005519403953761863
0.0,0.0,4.0,8,76.0,2,0,-2.598653722456338,0.007037870786215401
0.0,0.0,4.0,8,76.0,2,1,-1.6974284993772253,-0.005521208643230191
0.0,0.0,4.0,8,77.0,2,0,-2.6011575170864547,0.007051413006190188
0.0,0.0,4.0,8,77.0,2,1,-1.6985368815682014,-0.005523160263641545
0.0,0.0,4.0,8,78.0,2,0,-2.6036778327098102,0.007065062498626027
0.0,0.0,4.0,8,78.0,2,1,-1.699483124157468,-0.005525038540070673
0.0,0.0,4.0,8,79.0,2,0,-2.606117334069463,0.007078546176213476
0.0,0.0,4.0,8,79.0,2,1,-1.7002664653263408,-0.005526341454018713
0.0,0.0,4.0,8,80.0,2,0,-2.6084158901715364,0.007091893483600409
0.0,0.0,4.0,8,80.0,2,1,-1.701042939383608,-0.005526841353225778
0.0,0.0,4.0,8,81.0,2,0,-2.610610688024554,0.007105634515900303
0.0,0.0,4.0,8,81.0,2,1,-1.7018223440812572,-0.00552669457248613
0.0,0.0,4.0,8,82.0,2,0,-2.6128320009431505,0.007119417474059485
0.0,0.0,4.0,8,82.0,2,1,-1.7025249103484934,-0.005526384376108067
0.0,0.0,4.0,8,83.0,2,0,-2.6150610217803703,0.007132601496050955
0.0,0.0,4.0,8,83.0,2,1,-1.7031323559844593,-0.0055262033800016
0.0,0.0,4.0,8,84.0,2,0,-2.6171526717801727,0.0071453364769829405
0.0,0.0,4.0,8,84.0,2,1,-1.703738192733995,-0.005525844484552575
0.0,0.0,4.0,8,85.0,2,0,-2.619142518890889,0.007158104172799874
0.0,0.0,4.0,8,85.0,2,1,-1.7044652917704077,-0.0055247513045693685
0.0,0.0,4.0,8,86.0,2,0,-2.621188520130554,0.007171363822604392
0.0,0.0,4.0,8,86.0,2,1,-1.7053806018713078,-0.005522706240830282
0.0,0.0,4.0,8,87.0,2,0,-2.623284677183511,0.007185248752168784
0.0,0.0,4.0,8,87.0,2,1,-1.706499523982325,-0.005520213816123596
0.0,0.0,4.0,8,88.0,2,0,-2.62525607436417,0.007199536703641927
0.0,0.0,4.0,8,88.0,2,1,-1.7077581710990566,-0.005518106004038842
0.0,0.0,4.0,8,89.0,2,0,-2.6271012556890256,0.007213696414883269
0.0,0.0,4.0,8,89.0,2,1,-1.709024447271306,-0.005516554423839792
0.0,0.0,4.0,8,90.0,2,0,-2.628954143093117,0.007227158827927339
0.0,0.0,4.0,8,90.0,2,1,-1.7102324674369003,-0.005515417865227838
0.0,0.0,4.0,8,91.0,2,0,-2.630733254553446,0.007240313971178708
0.0,0.0,4.0,8,91.0,2,1,-1.7114403428390519,-0.005514996106157398
0.0,0.0,4.0,8,92.0,2,0,-2.6322802142938198,0.0072535641322132175
0.0,0.0,4.0,8,92.0,2,1,-1.7127615569794181,-0.005514586618811502
0.0,0.0,4.0,8,93.0,2,0,-2.6336387672086756,0.0072663315430036195
0.0,0.0,4.0,8,93.0,2,1,-1.7142322747248604,-0.005513205862823365
0.0,0.0,4.0,8,94.0,2,0,-2.6349143291270605,0.007278486024974592
0.0,0.0,4.0,8,94.0,2,1,-1.715775615485144,-0.0055113348815941455
0.0,0.0,4.0,8,95.0,2,0,-2.636137014674729,0.007290822873411987
0.0,0.0,4.0,8,95.0,2,1,-1.7173221200076059,-0.005509617344689755
0.0,0.0,4.0,8,96.0,2,0,-2.6373476940020746,0.007303928279776331
0.0,0.0,4.0,8,96.0,2,1,-1.7188089630961045,-0.0055076479101184225
0.0,0.0,4.0,8,97.0,2,0,-2.638569840023459,0.007317736429744306
0.0,0.0,4.0,8,97.0,2,1,-1.7202161315903273,-0.005505275864763008
0.0,0.0,4.0,8,98.0,2,0,-2.6398068517310627,0.00733178261908929
0.0,0.0,4.0,8,98.0,2,1,-1.7215237765832816,-0.005503088906638095
0.0,0.0,4.0,8,99.0,2,0,-2.6410370008212714,0.007345828941802764
0.0,0.0,4.0,8,99.0,2,1,-1.7226480587822868,-0.005501366226480428
0.0,0.0,4.0,9,0.0,2,0,-2.6422936152367926,0.007360088058590744
0.0,0.0,4.0,9,0.0,2,1,-1.7236281503106285,-0.005500284892368932
0.0,0.0,4.0,9,1.0,2,0,-2.643721755503801,0.007374907139436919
0.0,0.0,4.0,9,1.0,2,1,-1.7245364778100492,-0.005499883793601694
0.0,0.0,4.0,9,2.0,2,0,-2.645273227212094,0.007390247421500219
0.0,0.0,4.0,9,2.0,2,1,-1.725363071381341,-0.005499505236993542
0.0,0.0,4.0,9,3.0,2,0,-2.6467887212771837,0.007405405943880833
0.0,0.0,4.0,9,3.0,2,1,-1.7261813787666012,-0.0054987807824390415
0.0,0.0,4.0,9,4.0,2,0,-2.6482431598117646,0.0074202574690591895
0.0,0.0,4.0,9,4.0,2,1,-1.7271541849382979,-0.005498215123978262
0.0,0.0,4.0,9,5.0,2,0,-2.6496129324359563,0.007435225633736744
0.0,0.0,4.0,9,5.0,2,1,-1.7283975626997723,-0.005497893136476723
0.0,0.0,4.0,9,6.0,2,0,-2.6509332924066484,0.007449864133596097
0.0,0.0,4.0,9,6.0,2,1,-1.7298033991357695,-0.0054974953221679735
0.0,0.0,4.0,9,7.0,2,0,-2.652309864519091,0.007463672741150255
0.0,0.0,4.0,9,7.0,2,1,-1.731178145857293,-0.005496861780579757
0.0,0.0,4.0,9,8.0,2,0,-2.6536977996586977,0.00747711505296816
0.0,0.0,4.0,9,8.0,2,1,-1.732535797932706,-0.005496032463166868
0.0,0.0,4.0,9,9.0,2,0,-2.6550044301828453,0.007490682072832852
0.0,0.0,4.0,9,9.0,2,1,-1.7339504186323642,-0.005495096196446927
0.0,0.0,4.0,9,10.0,2,0,-2.6562951183271446,0.007504266560036039
0.0,0.0,4.0,9,10.0,2,1,-1.7354452087175676,-0.005494117216503507
0.0,0.0,4.0,9,11.0,2,0,-2.657675527526263,0.007517552446700845
0.0,0.0,4.0,9,11.0,2,1,-1.7369698719683342,-0.0054928769929828945
0.0,0.0,4.0,9,12.0,2,0,-2.6591642759800282,0.007530620522492553
0.0,0.0,4.0,9,12.0,2,1,-1.7384127223298749,-0.005491170507825754
0.0,0.0,4.0,9,13.0,2,0,-2.6607012758604345,0.007543845030708436
0.0,0.0,4.0,9,13.0,2,1,-1.7397537820814355,-0.005489402516949462
0.0,0.0,4.0,9,14.0,2,0,-2.6621902996816402,0.00755693792212128
0.0,0.0,4.0,9,14.0,2,1,-1.7410505305736854,-0.0054872464464101114
0.0,0.0,4.0,9,15.0,2,0,-2.663646162737095,0.007569607523942328
0.0,0.0,4.0,9,15.0,2,1,-1.7422616304268983,-0.005484295824074996
0.0,0.0,4.0,9,16.0,2,0,-2.6651548235281175,0.007582062947054062
0.0,0.0,4.0,9,16.0,2,1,-1.7432975938920032,-0.0054807648334401875
0.0,0.0,4.0,9,17.0,2,0,-2.666654764180733,0.007594260336111586
0.0,0.0,4.0,9,17.0,2,1,-1.7442603975877629,-0.005476540147572426
0.0,0.0,4.0,9,18.0,2,0,-2.6681023687280425,0.007606280302029009
0.0,0.0,4.0,9,18.0,2,1,-1.745253170847111,-0.00547202645390275
0.0,0.0,4.0,9,19.0,2,0,-2.669441960232721,0.0076183692807516475
0.0,0.0,4.0,9,19.0,2,1,-1.7461874401992195,-0.005467834358664698
0.0,0.0,4.0,9,20.0,2,0,-2.6705293307224096,0.0076304497835575505
0.0,0.0,4.0,9,20.0,2,1,-1.7470806309647504,-0.005464140724755972
0.0,0.0,4.0,9,21.0,2,0,-2.6714274110769898,0.00764248757217302
0.0,0.0,4.0,9,21.0,2,1,-1.7481548931238025,-0.0054610033528868715
0.0,0.0,4.0,9,22.0,2,0,-2.6723243661620755,0.007654488162938157
0.0,0.0,4.0,9,22.0,2,1,-1.7494658572474953,-0.005458001584591131
0.0,0.0,4.0,9,23.0,2,0,-2.673289625920767,0.0076663236687945484
0.0,0.0,4.0,9,23.0,2,1,-1.7509212431102694,-0.005454696682766127
0.0,0.0,4.0,9,24.0,2,0,-2.674292767509953,0.007677869631949077
0.0,0.0,4.0,9,24.0,2,1,-1.7524598102331637,-0.005451199845787289
0.0,0.0,4.0,9,25.0,2,0,-2.675340093006376,0.007689361860309974
0.0,0.0,4.0,9,25.0,2,1,-1.7540194768815538,-0.005447828198896661
0.0,0.0,4.0,9,26.0,2,0,-2.676428165728391,0.007701094936764664
0.0,0.0,4.0,9,26.0,2,1,-1.75562130498741,-0.00544425563868063
0.0,0.0,4.0,9,27.0,2,0,-2.677476038090179,0.00771269298147436
0.0,0.0,4.0,9,27.0,2,1,-1.7573494450406602,-0.005439944596246571
0.0,0.0,4.0,9,28.0,2,0,-2.678469300015073,0.007724043189603612
0.0,0.0,4.0,9,28.0,2,1,-1.7593014193376653,-0.005435053185923607
0.0,0.0,4.0,9,29.0,2,0,-2.6794842648652435,0.007735216938053085
0.0,0.0,4.0,9,29.0,2,1,-1.7614490203387367,-0.005429625794144073
0.0,0.0,4.0,9,30.0,2,0,-2.680541927093281,0.007745677212563131
0.0,0.0,4.0,9,30.0,2,1,-1.7636468214513443,-0.005423455317268618
0.0,0.0,4.0,9,31.0,2,0,-2.6816207044967406,0.007755402097000083
0.0,0.0,4.0,9,31.0,2,1,-1.7659136707056469,-0.005416771098739629
0.0,0.0,4.0,9,32.0,2,0,-2.6827206032799147,0.007765046544164095
0.0,0.0,4.0,9,32.0,2,1,-1.7683577940433404,-0.005409832728617652
0.0,0.0,4.0,9,33.0,2,0,-2.683814423560606,0.007774740516380956
0.0,0.0,4.0,9,33.0,2,1,-1.7709060641010157,-0.005402396574414047
0.0,0.0,4.0,9,34.0,2,0,-2.684842195874599,0.007783980291195326
0.0,0.0,4.0,9,34.0,2,1,-1.7734330359500476,-0.00539408622666672
0.0,0.0,4.0,9,35.0,2,0,-2.6857348913405374,0.007792634406940966
0.0,0.0,4.0,9,35.0,2,1,-1.7759521692886988,-0.005385236356879247
0.0,0.0,4.0,9,36.0,2,0,-2.6865283825975608,0.007801211053132545
0.0,0.0,4.0,9,36.0,2,1,-1.7785721994070538,-0.0053769626961630975
0.0,0.0,4.0,9,37.0,2,0,-2.687332204937913,0.0078097016162569045
0.0,0.0,4.0,9,37.0,2,1,-1.7813553711409975,-0.005369615211292813
0.0,0.0,4.0,9,38.0,2,0,-2.688200108517187,0.007817832790642985
0.0,0.0,4.0,9,38.0,2,1,-1.7841525827575067,-0.00536241901635496
0.0,0.0,4.0,9,39.0,2,0,-2.689172888736336,0.00782608928813102
0.0,0.0,4.0,9,39.0,2,1,-1.7868190064641878,-0.005354866264604348
0.0,0.0,4.0,9,40.0,2,0,-2.6902783124973166,0.007835011366787688
0.0,0.0,4.0,9,40.0,2,1,-1.7893876835313933,-0.005346850840303053
0.0,0.0,4.0,9,41.0,2,0,-2.691422255205353,0.007844356509868079
0.0,0.0,4.0,9,41.0,2,1,-1.7919472725731853,-0.00533841876980114
0.0,0.0,4.0,9,42.0,2,0,-2.692552557072074,0.007853468049814906
0.0,0.0,4.0,9,42.0,2,1,-1.7946210343757154,-0.005330161427690366
0.0,0.0,4.0,9,43.0,2,0,-2.693774944515244,0.007862309012011896
0.0,0.0,4.0,9,43.0,2,1,-1.7974782140534153,-0.005322414060295405
0.0,0.0,4.0,9,44.0,2,0,-2.6950656075372463,0.007871028559643809
0.0,0.0,4.0,9,44.0,2,1,-1.8004873254907565,-0.005314918851282234
0.0,0.0,4.0,9,45.0,2,0,-2.6962745032938784,0.007879385827760288
0.0,0.0,4.0,9,45.0,2,1,-1.803541883448752,-0.005307919240616707
0.0,0.0,4.0,9,46.0,2,0,-2.6973746462181287,0.007887685122861905
0.0,0.0,4.0,9,46.0,2,1,-1.8065454442598998,-0.0053016352176932695
0.0,0.0,4.0,9,47.0,2,0,-2.69854233866955,0.007896294500596077
0.0,0.0,4.0,9,47.0,2,1,-1.8094617710636938,-0.005295479108136443
0.0,0.0,4.0,9,48.0,2,0,-2.6997959250874324,0.00790503256071319
0.0,0.0,4.0,9,48.0,2,1,-1.8122824006003624,-0.0052888186242217305
0.0,0.0,4.0,9,49.0,2,0,-2.7009099950730646,0.007913734928345857
0.0,0.0,4.0,9,49.0,2,1,-1.815071982872988,-0.005281546783510216
0.0,0.0,4.0,9,50.0,2,0,-2.7018962115927563,0.007921926652492936
0.0,0.0,4.0,9,50.0,2,1,-1.817909988101066,-0.005274197193143506
0.0,0.0,4.0,9,51.0,2,0,-2.702837358526687,0.007929340503728961
0.0,0.0,4.0,9,51.0,2,1,-1.8207846240534755,-0.0052671458501605956
0.0,0.0,4.0,9,52.0,2,0,-2.7036003142278453,0.007936444559251979
0.0,0.0,4.0,9,52.0,2,1,-1.8235713560530713,-0.0052599579025588514
0.0,0.0,4.0,9,53.0,2,0,-2.7042140674366753,0.00794335604706383
0.0,0.0,4.0,9,53.0,2,1,-1.8263055660906369,-0.005252656482153317
0.0,0.0,4.0,9,54.0,2,0,-2.704838690009063,0.0079500155856
0.0,0.0,4.0,9,54.0,2,1,-1.829179723723301,-0.0052458875808664126
0.0,0.0,4.0,9,55.0,2,0,-2.705431959981119,0.007956702728992756
0.0,0.0,4.0,9,55.0,2,1,-1.8321828094268051,-0.005239619903543852
0.0,0.0,4.0,9,56.0,2,0,-2.7059001709161628,0.007963337372304547
0.0,0.0,4.0,9,56.0,2,1,-1.8352300943473723,-0.0052331980767624745
0.0,0.0,4.0,9,57.0,2,0,-2.7062432169079136,0.007969346173897468
0.0,0.0,4.0,9,57.0,2,1,-1.8382692043263584,-0.00522605699796753
0.0,0.0,4.0,9,58.0,2,0,-2.7065636783035374,0.007974472359047078
0.0,0.0,4.0,9,58.0,2,1,-1.8412771990833245,-0.005218672450167467
0.0,0.0,4.0,9,59.0,2,0,-2.706934651184371,0.007979180827881393
0.0,0.0,4.0,9,59.0,2,1,-1.8442476035283228,-0.005211956478812228
0.0,0.0,4.0,9,60.0,2,0,-2.7073313439399946,0.007984093704774235
0.0,0.0,4.0,9,60.0,2,1,-1.8471645828935956,-0.005205540869007133
0.0,0.0,4.0,9,61.0,2,0,-2.7078007360132776,0.007989623627612106
0.0,0.0,4.0,9,61.0,2,1,-1.8501294193298057,-0.005199043639680602
0.0,0.0,4.0,9,62.0,2,0,-2.7083924566332565,0.007996028939096017
0.0,0.0,4.0,9,62.0,2,1,-1.8532057454010966,-0.00519302880027063
0.0,0.0,4.0,9,63.0,2,0,-2.709120552892816,0.008003162499174123
0.0,0.0,4.0,9,63.0,2,1,-1.8563209507888159,-0.005187682234480226
0.0,0.0,4.0,9,64.0,2,0,-2.710050781969085,0.008010499576004705
0.0,0.0,4.0,9,64.0,2,1,-1.8593863062722136,-0.0051825823011071295
0.0,0.0,4.0,9,65.0,2,0,-2.7110848542849486,0.008017725941489959
0.0,0.0,4.0,9,65.0,2,1,-1.8623718790734123,-0.005177080291848164
0.0,0.0,4.0,9,66.0,2,0,-2.7120442667181113,0.008025053964748768
0.0,0.0,4.0,9,66.0,2,1,-1.8653430622618465,-0.005170849953918023
0.0,0.0,4.0,9,67.0,2,0,-2.7128527741508783,0.008032715116112196
0.0,0.0,4.0,9,67.0,2,1,-1.868277805957784,-0.005164373006241999
0.0,0.0,4.0,9,68.0,2,0,-2.713472023517794,0.008040341647556015
0.0,0.0,4.0,9,68.0,2,1,-1.8710378056731602,-0.005158212478011716
0.0,0.0,4.0,9,69.0,2,0,-2.714025559417065,0.008047624243630494
0.0,0.0,4.0,9,69.0,2,1,-1.873610934281713,-0.005152461814688863
0.0,0.0,4.0,9,70.0,2,0,-2.7145969800319385,0.008054748251832423
0.0,0.0,4.0,9,70.0,2,1,-1.876066953861697,-0.0051469878008941015
0.0,0.0,4.0,9,71.0,2,0,-2.715142634083065,0.008061871296205506
0.0,0.0,4.0,9,71.0,2,1,-1.8784599840805425,-0.005141747907993669
0.0,0.0,4.0,9,72.0,2,0,-2.715790718604005,0.008068981396601746
0.0,0.0,4.0,9,72.0,2,1,-1.880842823453916,-0.005136820912510539
0.0,0.0,4.0,9,73.0,2,0,-2.7165816906373896,0.008076356828341187
0.0,0.0,4.0,9,73.0,2,1,-1.8832508641700905,-0.005131940214495
0.0,0.0,4.0,9,74.0,2,0,-2.717345225893768,0.008084445753534099
0.0,0.0,4.0,9,74.0,2,1,-1.885661947193476,-0.005126590301858483
