Elapsed Time (ms),Skydel SV ID,PRN,GPS TOW,GPS Week Number,Subframe,Page,Navigation Message (Hex),Modified
12000,6,6,388812.000,2279,3,,22D55580 1FA46300 3FF7C3C0 23CC4400 00060A00 14E1CA00 0581F7C0 087FA800 3FEB3E00 00842100,No
12000,7,7,388812.000,2279,3,,22D55580 1FA46300 0007E3C0 0CA3F400 3FEA0980 2F3D2680 047FA9C0 1D79EEC0 3FEB2180 0083AF00,No
12000,8,8,388812.000,2279,3,,22D55580 1FA46300 001278C0 13187B40 00098980 3F8095C0 06B402C0 04253300 3FE98640 00BB8200,No
12000,9,9,388812.000,2279,3,,22D55580 1FA46300 3FFBD8C0 22A43540 0003C980 3F2B50C0 06F753C0 062BBD00 3FE98480 00BA5D00,No
12000,10,10,388812.000,2279,3,,22D55580 1FA46300 3FE1CE40 2F7B55C0 001549C0 3B311200 0A9D6700 1CAEDE40 3FE90E00 0081D200,No
12000,11,11,388812.000,2279,3,,22D55580 1FA46300 00020440 08F43800 000309C0 1705A100 055763C0 3469A440 3FEA5E00 00845B00,No
12000,12,12,388812.000,2279,3,,22D55580 1FA46300 000FAF00 289D66C0 3FFC49C0 11D67080 099A4E00 2ACF5880 3FE9B500 0081CD00,No
12000,13,13,388812.000,2279,3,,22D55580 1FA46300 00029A80 09032340 0013C9C0 22BB8240 064A8980 08A23540 3FE9F240 00B9FA00,No
12000,14,14,388812.000,2279,3,,22D55580 1FA46300 3FF8EE80 3F326EC0 3FFFC980 2671A900 096A2200 09C3C200 3FE8BD00 00816500,No
12000,15,15,388812.000,2279,3,,22D55580 1FA46300 00205780 268B2C40 00300980 01930800 07CCCC80 25B66780 3FE8A180 00B9FA00,No
12000,16,16,388812.000,2279,3,,22D55580 1FA46300 3FEA2F40 17FBA540 0015C9C0 10DAB500 099FC800 14E051C0 3FE8C640 00800F00,No
12000,17,17,388812.000,2279,3,,22D55580 1FA46300 3FE43980 3FA8E740 000289C0 28818EC0 06387180 3C5B7D40 3FE9E500 00BC2500,No
12000,18,18,388812.000,2279,3,,22D55580 1FA46300 3FF943C0 37F1FD40 3FF749C0 2D06FA40 055CA040 1B000B40 3FEAE240 0083F900,No
12000,19,19,388812.000,2279,3,,22D55580 1FA46300 0012BA00 33925900 000E09C0 2644EB80 06141880 1158C4C0 3FEAE240 00BA9A00,No
12000,20,20,388812.000,2279,3,,22D55580 1FA46300 000C4C80 34A2DD00 3FFAC980 2CA9D100 09E762C0 385C8000 3FE84D40 0083E100,No
12000,21,21,388812.000,2279,3,,22D55580 1FA46300 3FF542C0 237DC840 3FC049C0 0CF84E40 059078C0 0C6A7D40 3FE973C0 0083DD00,No
12000,22,22,388812.000,2279,3,,22D55580 1FA46300 3FEFAF40 209EF200 3FDD49C0 0EF1C4C0 0987B3C0 22A24BC0 3FE87CC0 00808A00,No
12000,23,23,388812.000,2279,3,,22D55580 1FA46300 3FF18E00 271AA380 0000C9C0 2E8ACC80 0A76A040 3909F740 3FE96A80 00827000,No
12000,24,24,388812.000,2279,3,,22D55580 1FA46300 0011E2C0 1B57F240 3FF10980 04A37240 04354940 1C484740 3FEA9140 0083BE00,No
12000,25,25,388812.000,2279,3,,22D55580 1FA46300 3FFFEE40 0E7C6140 3FE14980 3209DDC0 0950CA80 377AEA00 3FE92D00 0082D800,No
12000,26,26,388812.000,2279,3,,22D55580 1FA46300 3FF72D80 37D82BC0 000C0940 3FFEDFC0 091484C0 0526FA80 3FE818C0 00818E00,No
12000,27,27,388812.000,2279,3,,22D55580 1FA46300 0005B900 12620780 0015C9C0 16D8CA00 06DA0780 0F3F3F40 3FE99680 00BBB800,No
12000,28,28,388812.000,2279,3,,22D55580 1FA46300 00052340 2EB03940 3FFC89C0 0C58D980 051AD000 09785400 3FEA7A80 00827100,No
12000,29,29,388812.000,2279,3,,22D55580 1FA46300 000079C0 2515B4C0 3FF389C0 2E8E06C0 065E1A00 0B709CC0 3FEA7E80 00BBA100,No
12000,30,30,388812.000,2279,3,,22D55580 1FA46300 3FFBE3C0 1839BD40 3FFAC980 08733D00 046C6600 0DEFCE40 3FEA06C0 00837500,No
12000,31,31,388812.000,2279,3,,22D55580 1FA46300 3FE92400 01F130C0 3FF04980 39C940C0 04FC85C0 3115A240 3FEA70C0 00828500,No
12000,32,32,388812.000,2279,3,,22D55580 1FA46300 3FFB5900 062C09C0 000789C0 087D2480 075FE940 214BA400 3FE94380 00BA1A00,No
18000,1,1,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,2,2,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,3,3,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,4,4,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,5,5,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,6,6,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,7,7,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,8,8,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,9,9,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,10,10,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,11,11,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,12,12,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,13,13,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,14,14,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,15,15,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,16,16,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,17,17,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,18,18,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,19,19,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,20,20,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,21,21,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,22,22,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,23,23,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,24,24,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,25,25,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,26,26,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,27,27,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,28,28,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,29,29,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,30,30,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,31,31,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
18000,32,32,388818.000,2279,4,11,22D55580 1FA48400 1E555540 15555540 15555540 15555540 15555540 15555540 15555540 15555500,No
24000,1,1,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,2,2,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,3,3,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,4,4,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,5,5,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,6,6,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,7,7,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,8,8,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,9,9,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,10,10,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,11,11,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,12,12,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,13,13,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,14,14,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,15,15,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,16,16,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,17,17,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,18,18,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,19,19,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,20,20,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,21,21,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,22,22,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,23,23,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,24,24,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,25,25,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,26,26,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,27,27,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,28,28,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,29,29,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,30,30,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,31,31,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
24000,32,32,388824.000,2279,5,11,22D55580 1FA4A500 12C25780 1A83D780 3F530000 28433280 04482A80 23F469C0 2EBD5440 33FFDD00,No
30000,1,1,388830.000,2279,1,,22D55580 1FA4C100 0E747F00 0AAAAA80 2AAAAA80 2AAAAA80 2AAA82C0 00982B80 003FFE00 056C8400,No
30000,2,2,388830.000,2279,1,,22D55580 1FA4C100 0E740000 0AAAAA80 2AAAAA80 2AAAAA80 2AAAB680 00982B80 000009C0 2DD85D00,No
30000,3,3,388830.000,2279,1,,22D55580 1FA4C100 0E740000 0AAAAA80 2AAAAA80 2AAAAA80 2AAA8100 00982B80 00002D00 3B8E0B00,No
30000,4,4,388830.000,2279,1,,22D55580 1FA4C100 0E740000 0AAAAA80 2AAAAA80 2AAAAA80 2AAABDC0 00982B80 00001880 051A8B00,No
30000,5,5,388830.000,2279,1,,22D55580 1FA4C100 0E740000 0AAAAA80 2AAAAA80 2AAAAA80 2AAABA00 00982B80 003FFCC0 3B530400,No
30000,6,6,388830.000,2279,1,,22D55580 1FA4C100 0E740000 0AAAAA80 2AAAAA80 2AAAAA80 2AAA8200 00982B80 003FF100 1208B800,No
30000,7,7,388830.000,2279,1,,22D55580 1FA4C100 0E740000 0AAAAA80 2AAAAA80 2AAAAA80 2AAABA00 00982B80 003FE900 02364300,No
